sponsor,effective_date,call_type,operator_tadig,operator_name,country_name,bparty_iso,bparty_prefix,bparty_name,currency,setup_charge,traffic_interval_1,traffic_interval_n,traffic_interval_unit,traffic_charge_1,traffic_charge_n,traffic_charge_unit
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1819",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1825",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1829",Dominican Republic,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1849",Dominican Republic,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1851",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1867",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1868",Trinidad and Tobago,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1869",Saint Kitts and Nevis,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1871",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1873",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1876",Jamaica,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1879",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1902",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1905",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1939",Puerto Rico,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1942",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"20",Egypt,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"211",South Sudan,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"212",Morocco,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"2125288",Western Sahara,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"2125289",Western Sahara,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"213",Algeria,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"216",Tunisia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"218",Libya,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"220",Gambia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"221",Senegal,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"222",Mauritania,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"223",Mali,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"224",Guinea,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"225",Cote d Ivoire,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"226",Burkina Faso,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"227",Niger,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"228",Togo,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"229",Benin,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"230",Mauritius,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"231",Liberia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"232",Sierra Leone,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"233",Ghana,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"234",Nigeria,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"235",Chad,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"236",Central African Republic,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"237",Cameroon,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"238",Cape Verde,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"239",Sao Tome and Principe,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"240",Equatorial Guinea,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"241",Gabon,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"242",Congo People s Republic,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"243",Congo Democratic Republic,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"244",Angola,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"245",Guinea-Bissau,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"246",British Indian Ocean Territory (Diego Garcia),GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"24637",Diego-Garcia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"24638",Diego-Garcia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"247",Ascension (St. Helena),GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"248",Seychelles,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"249",Sudan,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"250",Rwanda,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"251",Ethiopia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"252",Somalia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"253",Djibouti,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"254",Kenya,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"255",Tanzania,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"25524",Zanzibar,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"256",Uganda,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"257",Burundi,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"258",Mozambique,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"260",Zambia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"261",Madagascar,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"262",French Southern Territories,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"262262",Reunion,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"262269",Mayotte,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"262639",Mayotte,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"262692",Reunion,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"262693",Reunion,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"263",Zimbabwe,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"264",Namibia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"265",Malawi,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"266",Lesotho,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"267",Botswana,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"268",Swaziland,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"269",Comoros,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"27",South Africa,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"290",St. Helena,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"291",Eritrea,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"297",Aruba,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"298",Faroe islands,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"299",Greenland,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"30",Greece,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"31",Netherlands,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"32",Belgium,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"33",France,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"34",Spain,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"350",Gibraltar,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"351",Portugal,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"352",Luxembourg,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"353",Ireland,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"354",Iceland,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"355",Albania,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"356",Malta,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"357",Cyprus,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"358",Finland,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"35818",Aland islands,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"358457",Aland islands,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"359",Bulgaria,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"36",Hungary,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"370",Lithuania,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"371",Latvia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"372",Estonia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"373",Moldova,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"374",Armenia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"375",Belarus,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"376",Andorra,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"377",Monaco,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"378",San Marino,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"38",Former Yugoslavia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"380",Ukraine,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"381",Serbia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"382",Montenegro,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"383",Kosovo,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"385",Croatia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"386",Slovenia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"387",Bosnia and Herzegowina,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"389",Macedonia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"39",Italy,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"3906",Vatican,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"40",Romania,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"41",Switzerland,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"420",Czech Republic,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"421",Slovakia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"423",Liechtenstein,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"43",Austria,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"44","Local - 100 [+GBR] [+GBR] [+GBR] [+GBR] [+GBR] [CFLCT: GBR,GBR,GBR,GBR,GBR,GBR]",GBP,,1,1,seconds,0.00000000000000000000,0.00000000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"441481",Back Home,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"441534",Jersey,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"441624",Isle of Man,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"45",Denmark,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"46",Sweden,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"47",Norway,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"4779",Svalbard and Jan Mayen Islands,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"48",Poland,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"49",Germany,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"500",Falkland islands (Malvinas),GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"500282",South Georgia and the South Sandwich Islands,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
